what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.cdt.ui,5.0.2.200902130801,org.eclipse.cdt.ui.editor.CEditor,1246142624611
executed,command,,,AUTOGEN:::org.eclipse.cdt.debug.ui.CEditor.BreakpointRulerActions/org.eclipse.cdt.debug.ui.CEditor.ManageBreakpointRulerAction,1246142624752
opened,view,org.eclipse.debug.ui,3.4.2.v20090110_r342,org.eclipse.debug.ui.MemoryView,1246142628465
opened,view,org.eclipse.debug.ui,3.4.2.v20090110_r342,org.eclipse.debug.ui.RegisterView,1246142628480
opened,view,org.eclipse.debug.ui,3.4.2.v20090110_r342,org.eclipse.debug.ui.ModuleView,1246142628496
activated,view,org.eclipse.debug.ui,3.4.2.v20090110_r342,org.eclipse.debug.ui.DebugView,1246142631553
executed,command,org.eclipse.debug.ui,3.4.2.v20090110_r342,org.eclipse.debug.ui.commands.Terminate,1246142631631
closed,view,org.eclipse.debug.ui,3.4.2.v20090110_r342,org.eclipse.debug.ui.MemoryView,1246142631855
closed,view,org.eclipse.debug.ui,3.4.2.v20090110_r342,org.eclipse.debug.ui.RegisterView,1246142631855
closed,view,org.eclipse.debug.ui,3.4.2.v20090110_r342,org.eclipse.debug.ui.ModuleView,1246142631855
activated,editor,org.eclipse.cdt.ui,5.0.2.200902130801,org.eclipse.cdt.ui.editor.CEditor,1246142632151
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1246142647564
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1246142714909
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1246142719839
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1246142792441
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1246142795905
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1246142845925
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1246142848982
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1246142854583
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1246142855066
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1246142867967
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1246142868872
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1246142917994
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1246142926840
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1246142987399
