what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1246145202613
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.properties,1246145202635
opened,editor,org.eclipse.cdt.ui,5.0.2.200902130801,org.eclipse.cdt.ui.editor.CEditor,1246145220589
activated,editor,org.eclipse.cdt.ui,5.0.2.200902130801,org.eclipse.cdt.ui.editor.CEditor,1246145220637
activated,view,org.eclipse.ui.navigator.resources,3.3.101.M20080910-0800,org.eclipse.ui.navigator.ProjectExplorer,1246145228519
activated,editor,org.eclipse.cdt.ui,5.0.2.200902130801,org.eclipse.cdt.ui.editor.CEditor,1246145230852
activated,editor,org.eclipse.ui.editors,3.4.0.v20080603-2000,org.eclipse.ui.DefaultTextEditor,1246145230930
closed,editor,org.eclipse.cdt.ui,5.0.2.200902130801,org.eclipse.cdt.ui.editor.CEditor,1246145230933
activated,view,org.eclipse.ui.navigator.resources,3.3.101.M20080910-0800,org.eclipse.ui.navigator.ProjectExplorer,1246145231947
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1246145233446
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1246145247269
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.properties,1246145247290
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1246145255759
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1246145259918
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1246145264446
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1246145265700
executed,command,org.eclipse.ltk.ui.refactoring,3.4.1.r341_v20080716-0800,org.eclipse.ltk.ui.refactoring.commands.deleteResources,1246145265718
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1246145265718
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1246145269073
started,bundle,org.eclipse.jdt.debug,3.4.1.v20081216_r342,org.eclipse.jdt.debug,1246145280694
started,bundle,org.eclipse.jdt.launching,3.4.1.v20080729_r341,org.eclipse.jdt.launching,1246145280761
started,bundle,org.eclipse.jdt.debug.ui,3.3.1.v20080730_r341,org.eclipse.jdt.debug.ui,1246145281255
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1246145329476
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.properties,1246145329485
started,bundle,org.eclipse.equinox.p2.metadata.generator,1.0.4.v20081217,org.eclipse.equinox.p2.metadata.generator,1246145329808
